function_one_type,function_one_name,function_one_startline,function_one_endline,function_two_type,function_two_name,function_two_startline,function_two_endline,syntactic_type,similarity_line,similarity_token
selected,2256300.java,15,21,selected,2227752.java,18,24,3,0.8571428571428572,0.9852941176470589
selected,2256300.java,15,21,selected,1623414.java,34,40,3,0.8571428571428572,0.9705882352941176
selected,2256300.java,15,21,selected,1495157.java,230,237,3,0.875,0.8831168831168831
selected,2132905.java,72,78,selected,2256300.java,15,21,3,0.8571428571428572,0.9705882352941176
selected,2256300.java,15,21,selected,1408573.java,251,257,3,0.8571428571428572,0.9852941176470589
selected,2256300.java,15,21,selected,1742081.java,1699,1705,3,0.7142857142857143,0.9117647058823529
selected,2256300.java,15,21,selected,426729.java,43,49,3,0.8571428571428572,0.9852941176470589
selected,2256300.java,15,21,selected,971300.java,176,182,3,0.7142857142857143,0.9411764705882353
selected,2256300.java,15,21,selected,464186.java,27,33,3,0.8571428571428572,0.9705882352941176
selected,2256300.java,15,21,selected,2026703.java,472,478,3,0.7142857142857143,0.9558823529411765
selected,2256300.java,15,21,selected,530308.java,111,117,3,0.7142857142857143,0.9411764705882353
selected,2256300.java,15,21,selected,256068.java,549,555,3,0.7142857142857143,0.9444444444444444
selected,2256300.java,15,21,selected,999982.java,18,24,3,0.8571428571428572,0.9705882352941176
selected,2256300.java,15,21,selected,208660.java,76,82,3,1,1
selected,2256300.java,15,21,selected,1002172.java,24,30,3,0.7142857142857143,0.9027777777777778
selected,2256300.java,15,21,selected,1953242.java,48,54,3,0.8571428571428572,0.9855072463768116
selected,2256300.java,15,21,selected,2617201.java,204,210,3,0.8571428571428572,0.9852941176470589
selected,2256300.java,15,21,selected,2037747.java,98,104,3,0.8571428571428572,0.9705882352941176
selected,2256300.java,15,21,selected,685601.java,89,95,3,0.8571428571428572,0.9705882352941176
selected,2256300.java,15,21,selected,2220153.java,87,93,3,0.8571428571428572,0.9705882352941176
selected,2256300.java,15,21,selected,2088123.java,40,46,3,0.8571428571428572,0.9705882352941176
selected,1623414.java,34,40,selected,2227871.java,105,112,3,0.875,0.9315068493150684
selected,2256300.java,15,21,selected,1600186.java,565,571,3,0.8571428571428572,0.9852941176470589
selected,2227871.java,105,112,selected,1647854.java,14,21,3,0.7777777777777778,0.9240506329113924
selected,2227871.java,105,112,selected,1542784.java,128,134,3,0.75,0.904109589041096
selected,2227871.java,105,112,selected,464186.java,27,33,3,0.875,0.9315068493150684
selected,2227871.java,105,112,selected,1495157.java,230,237,3,0.75,0.922077922077922
selected,2227871.java,105,112,selected,530308.java,111,117,3,0.75,0.904109589041096
selected,2227871.java,105,112,selected,690424.java,14,20,3,0.75,0.904109589041096
selected,2227871.java,105,112,selected,1742081.java,1699,1705,3,0.75,0.8767123287671232
selected,2227871.java,105,112,selected,2026703.java,472,478,3,0.75,0.9178082191780822
selected,2227871.java,105,112,selected,971300.java,176,182,3,0.75,0.904109589041096
selected,2227871.java,105,112,selected,603254.java,82,90,3,0.7777777777777778,0.7448979591836735
selected,2227871.java,105,112,selected,2037747.java,98,104,3,0.875,0.9315068493150684
selected,2227871.java,105,112,selected,2687364.java,24,30,3,0.75,0.904109589041096
selected,2227871.java,105,112,selected,1893527.java,47,53,3,0.75,0.904109589041096
selected,2227871.java,105,112,selected,999982.java,18,24,3,0.875,0.9315068493150684
selected,208660.java,76,82,selected,2227871.java,105,112,3,0.75,0.904109589041096
selected,2227871.java,105,112,selected,1002172.java,24,30,3,0.75,0.9178082191780822
selected,2227871.java,105,112,selected,685601.java,89,95,3,0.875,0.9315068493150684
selected,1796857.java,36,42,selected,2227871.java,105,112,3,0.75,0.904109589041096
selected,2227871.java,105,112,selected,2001980.java,22,30,3,0.7777777777777778,0.8690476190476191
selected,2227871.java,105,112,selected,2088123.java,40,46,3,0.875,0.9315068493150684
selected,2180525.java,32,44,selected,33546.java,639,653,3,0.7058823529411764,0.7923076923076923
selected,1262585.java,54,66,selected,33546.java,639,653,3,0.8235294117647058,0.8538461538461538
selected,33546.java,639,653,selected,2383916.java,15,27,3,0.7058823529411764,0.7384615384615385
selected,33546.java,639,653,selected,2211044.java,280,292,3,0.8235294117647058,0.8538461538461538
selected,33546.java,639,653,selected,174244.java,78,93,3,0.7777777777777778,0.8857142857142857
selected,1752530.java,128,140,selected,33546.java,639,653,3,0.8235294117647058,0.8538461538461538
selected,1632727.java,129,141,selected,33546.java,639,653,3,0.8235294117647058,0.8538461538461538
selected,832110.java,49,64,selected,33546.java,639,653,3,0.7222222222222222,0.8076923076923077
selected,33546.java,639,653,selected,2016782.java,312,326,3,0.7647058823529411,0.8538461538461538
selected,567178.java,45,57,selected,33546.java,639,653,3,0.8235294117647058,0.8538461538461538
selected,33546.java,639,653,selected,215042.java,58,70,3,0.8235294117647058,0.8538461538461538
selected,1435050.java,199,217,selected,926926.java,63,81,3,0.9473684210526316,0.9826086956521739
selected,2082.java,64,76,selected,33546.java,639,653,3,0.8235294117647058,0.8538461538461538
selected,33546.java,639,653,selected,2054531.java,466,478,3,0.7058823529411764,0.7923076923076923
selected,2478699.java,88,95,selected,2478699.java,97,103,3,0.75,0.8852459016393442
selected,1435050.java,199,217,selected,572754.java,19,37,3,0.9473684210526316,0.9826086956521739
selected,882365.java,379,402,selected,1435050.java,199,217,3,0.7083333333333333,0.6494252873563218
selected,668466.java,50,68,selected,1435050.java,199,217,3,0.9473684210526316,0.9473684210526316
selected,1435050.java,199,217,selected,1524798.java,43,61,3,0.9473684210526316,0.9912280701754386
selected,1435050.java,199,217,selected,1081859.java,197,212,3,0.7894736842105263,0.8421052631578947
selected,2102326.java,637,658,selected,1435050.java,199,217,3,0.8636363636363636,0.7755102040816326
selected,1748547.java,90,112,selected,1435050.java,199,217,3,0.782608695652174,0.8615384615384616
selected,1831582.java,207,224,selected,1435050.java,199,217,3,0.736842105263158,0.811965811965812
selected,1435050.java,199,217,selected,1761827.java,86,102,3,0.7894736842105263,0.8421052631578947
selected,1234284.java,70,88,selected,1435050.java,199,217,3,0.9473684210526316,0.9826086956521739
selected,1435050.java,199,217,selected,1819337.java,144,162,3,0.9473684210526316,0.991304347826087
selected,1435050.java,199,217,selected,138213.java,35,53,3,0.9473684210526316,0.9826086956521739
selected,1435050.java,199,217,selected,169032.java,187,205,3,0.9473684210526316,0.9826086956521739
selected,1435050.java,199,217,selected,2364800.java,70,88,3,0.9473684210526316,0.9826086956521739
selected,1435050.java,199,217,selected,1057320.java,207,224,3,0.736842105263158,0.811965811965812
selected,1435050.java,199,217,selected,2556943.java,11,29,3,0.9473684210526316,0.9826086956521739
selected,2403960.java,34,49,selected,1435050.java,199,217,3,0.736842105263158,0.8070175438596492
selected,1435050.java,199,217,selected,693554.java,184,203,3,0.85,0.8296296296296296
selected,388654.java,111,129,selected,1435050.java,199,217,3,0.9473684210526316,0.991304347826087
selected,1921449.java,65,83,selected,1435050.java,199,217,3,0.9473684210526316,0.9826086956521739
selected,1597770.java,195,215,selected,1435050.java,199,217,3,0.8095238095238095,0.8444444444444444
selected,1435050.java,199,217,selected,861428.java,327,347,3,0.7619047619047619,0.8195488721804511
default,74458.java,292,317,selected,1377081.java,65,86,3,0.7307692307692308,0.7808219178082192
selected,2634998.java,60,66,selected,2634998.java,68,74,3,0.8571428571428572,0.9743589743589743
selected,106425.java,85,95,selected,2093001.java,105,115,3,0.7272727272727273,0.9222222222222223
default,74458.java,292,317,selected,1035681.java,136,161,3,0.8076923076923077,0.9215686274509804
selected,2093001.java,105,115,selected,1059599.java,79,89,3,0.8181818181818181,0.9090909090909091
selected,2093001.java,105,115,selected,2041650.java,50,60,3,0.8181818181818181,0.8446601941747574
selected,1148975.java,491,502,selected,2093001.java,105,115,3,0.75,0.7850467289719626
selected,2093001.java,105,115,selected,1317500.java,121,131,3,0.7272727272727273,0.8863636363636364
selected,2093001.java,105,115,selected,752169.java,491,502,3,0.75,0.7850467289719626
selected,2093001.java,105,115,selected,1956813.java,24,34,3,0.7272727272727273,0.9431818181818182
selected,2093001.java,105,115,selected,941488.java,297,307,3,0.7272727272727273,0.8863636363636364
selected,2093001.java,105,115,selected,1629556.java,365,375,3,0.8181818181818181,0.9090909090909091
selected,2093001.java,105,115,selected,776814.java,79,89,3,0.8181818181818181,0.9090909090909091
selected,2093001.java,105,115,selected,1337392.java,59,68,3,0.7272727272727273,0.8295454545454546
selected,1478378.java,184,189,selected,204943.java,315,320,3,0.8333333333333334,0.9795918367346939
selected,2093001.java,105,115,selected,2524777.java,33,43,3,0.7272727272727273,0.9101123595505618
selected,2093001.java,105,115,selected,1334309.java,19,29,3,0.7272727272727273,0.8977272727272727
selected,2093001.java,105,115,selected,2279865.java,16,26,3,0.7272727272727273,0.9090909090909091
selected,1478378.java,184,189,selected,1543094.java,607,612,3,0.8333333333333334,0.9795918367346939
selected,1478378.java,184,189,selected,672942.java,44,49,3,0.8333333333333334,0.9795918367346939
selected,282049.java,234,239,selected,1478378.java,184,189,3,0.8333333333333334,0.9795918367346939
selected,1683509.java,31,81,selected,924464.java,31,82,3,0.7692307692307692,0.908256880733945
selected,566527.java,182,187,selected,1478378.java,184,189,3,0.8333333333333334,0.9795918367346939
selected,1478378.java,184,189,selected,600525.java,223,228,3,0.8333333333333334,0.9795918367346939
selected,1478378.java,184,189,selected,351740.java,195,200,3,0.8333333333333334,0.9795918367346939
selected,1478378.java,184,189,selected,254249.java,42,47,3,0.8333333333333334,0.9795918367346939
selected,1511595.java,834,860,selected,925397.java,854,880,3,0.962962962962963,0.965
selected,1511595.java,834,860,selected,438322.java,897,917,3,0.7037037037037037,0.8756476683937824
selected,1511595.java,834,860,selected,438322.java,865,885,3,0.7037037037037037,0.8756476683937824
selected,1511595.java,834,860,selected,10730.java,755,781,3,0.8148148148148149,0.9698492462311558
selected,1511595.java,834,860,selected,1494993.java,873,899,3,1,1
selected,226776.java,20,62,selected,673606.java,16,53,3,0.8888888888888888,0.8244803695150116
selected,226776.java,20,62,selected,2237913.java,17,59,3,0.8333333333333334,0.9237875288683602
selected,293333.java,72,107,selected,226776.java,20,62,3,0.8148148148148149,0.8152424942263279
default,110358.java,14,58,selected,226776.java,20,62,3,0.7857142857142857,0.9168591224018476
selected,1819038.java,10,52,selected,226776.java,20,62,3,0.7592592592592593,0.812933025404157
selected,39748.java,89,118,selected,226776.java,20,62,3,0.7037037037037037,0.7251732101616628
selected,855185.java,104,142,selected,226776.java,20,62,3,0.7407407407407407,0.7667436489607391
selected,1568102.java,73,108,selected,226776.java,20,62,3,0.8148148148148149,0.8152424942263279
selected,226776.java,20,62,selected,1367404.java,123,161,3,0.7407407407407407,0.7667436489607391
selected,2685697.java,64,106,selected,226776.java,20,62,3,0.9814814814814815,0.9976905311778291
selected,351570.java,83,92,selected,2719036.java,20,31,3,0.7333333333333334,0.6929133858267716
selected,273144.java,504,513,selected,2719036.java,20,31,3,0.7333333333333334,0.6929133858267716
selected,795816.java,25,42,selected,325498.java,22,39,3,0.95,0.9784172661870504
selected,1373478.java,39,120,selected,1087749.java,40,149,3,0.7211538461538461,0.75
selected,594064.java,15,24,selected,2719036.java,20,31,3,0.7333333333333334,0.6929133858267716
selected,1623414.java,34,40,selected,2331814.java,67,73,3,0.7142857142857143,0.9558823529411765
selected,2331814.java,67,73,selected,1542784.java,128,134,3,0.8571428571428572,0.9852941176470589
selected,2521000.java,85,218,selected,2521000.java,240,367,3,0.948905109489051,0.9460616438356164
selected,2142746.java,935,1010,selected,355056.java,946,1021,3,0.9210526315789473,0.9774436090225564
selected,2132905.java,72,78,selected,2331814.java,67,73,3,0.8571428571428572,0.9850746268656716
selected,2331814.java,67,73,selected,1408573.java,251,257,3,0.8571428571428572,0.9705882352941176
selected,2331814.java,67,73,selected,690424.java,14,20,3,0.8571428571428572,0.9852941176470589
selected,406522.java,127,133,selected,2331814.java,67,73,3,0.7142857142857143,0.9436619718309859
selected,2331814.java,67,73,selected,1742081.java,1699,1705,3,0.7142857142857143,0.9253731343283582
selected,2331814.java,67,73,selected,2227752.java,18,24,3,0.8571428571428572,0.9705882352941176
selected,1495157.java,230,237,selected,2331814.java,67,73,3,0.75,0.8701298701298701
selected,2331814.java,67,73,selected,426729.java,43,49,3,0.8571428571428572,0.9850746268656716
selected,2331814.java,67,73,selected,530308.java,111,117,3,0.7142857142857143,0.9552238805970149
selected,2331814.java,67,73,selected,971300.java,176,182,3,0.7142857142857143,0.9552238805970149
selected,2331814.java,67,73,selected,464186.java,27,33,3,0.7142857142857143,0.9558823529411765
selected,2331814.java,67,73,selected,2026703.java,472,478,3,0.7142857142857143,0.9411764705882353
selected,2331814.java,67,73,selected,1893527.java,47,53,3,0.8571428571428572,0.9852941176470589
selected,208660.java,76,82,selected,2331814.java,67,73,3,0.8571428571428572,0.9852941176470589
selected,2331814.java,67,73,selected,2687364.java,24,30,3,0.8571428571428572,0.9852941176470589
selected,217680.java,219,225,selected,2331814.java,67,73,3,0.7142857142857143,0.9436619718309859
selected,2331814.java,67,73,selected,999982.java,18,24,3,0.7142857142857143,0.9558823529411765
selected,1005846.java,194,200,selected,2331814.java,67,73,3,0.7142857142857143,0.9436619718309859
selected,1953242.java,48,54,selected,2331814.java,67,73,3,0.8571428571428572,0.9710144927536232
selected,2220153.java,87,93,selected,2331814.java,67,73,3,0.8571428571428572,0.9850746268656716
selected,2331814.java,67,73,selected,1002172.java,24,30,3,0.7142857142857143,0.9027777777777778
selected,2331814.java,67,73,selected,2037747.java,98,104,3,0.7142857142857143,0.9558823529411765
selected,2331814.java,67,73,selected,2617201.java,204,210,3,0.8571428571428572,0.9705882352941176
selected,2331814.java,67,73,selected,685601.java,89,95,3,0.7142857142857143,0.9558823529411765
selected,1796857.java,36,42,selected,2331814.java,67,73,3,0.8571428571428572,0.9852941176470589
selected,2331814.java,67,73,selected,2088123.java,40,46,3,0.7142857142857143,0.9558823529411765
selected,603254.java,82,90,selected,1647854.java,14,21,3,0.7777777777777778,0.7857142857142857
selected,311323.java,493,526,selected,311323.java,537,573,3,0.7692307692307692,0.7731277533039648
selected,464186.java,27,33,selected,1647854.java,14,21,3,0.7777777777777778,0.8607594936708861
selected,2331814.java,67,73,selected,1600186.java,565,571,3,0.8571428571428572,0.9705882352941176
selected,1623414.java,34,40,selected,1647854.java,14,21,3,0.7777777777777778,0.8607594936708861
selected,999982.java,18,24,selected,1647854.java,14,21,3,0.7777777777777778,0.8607594936708861
selected,2001980.java,22,30,selected,1647854.java,14,21,3,0.7777777777777778,0.9047619047619048
