function_one_type,function_one_name,function_one_startline,function_one_endline,function_two_type,function_two_name,function_two_startline,function_two_endline,syntactic_type,similarity_line,similarity_token
selected,593263.java,873,899,selected,1402632.java,838,864,2,1,1
selected,1483221.java,836,862,selected,593263.java,873,899,2,1,1
selected,2215261.java,838,864,selected,593263.java,873,899,2,1,1
selected,183804.java,752,778,selected,593263.java,873,899,2,1,1
selected,593263.java,873,899,selected,2365821.java,838,864,2,1,1
selected,593263.java,873,899,selected,1802351.java,838,864,2,1,1
selected,593263.java,837,863,selected,593263.java,873,899,2,1,1
selected,593263.java,873,899,selected,304936.java,835,861,2,1,1
selected,244622.java,837,863,selected,593263.java,873,899,2,1,1
selected,707943.java,837,863,selected,593263.java,873,899,2,1,1
selected,2510322.java,754,780,selected,593263.java,873,899,2,1,1
selected,1496807.java,848,874,selected,593263.java,873,899,2,1,1
selected,2430560.java,838,864,selected,593263.java,873,899,2,1,1
selected,593263.java,873,899,selected,1876215.java,753,779,2,1,1
selected,2640664.java,753,779,selected,593263.java,873,899,2,1,1
selected,593263.java,873,899,selected,419020.java,901,927,2,1,1
selected,593263.java,873,899,selected,2038811.java,838,864,2,1,1
selected,2229382.java,838,864,selected,593263.java,873,899,2,1,1
selected,2599719.java,838,864,selected,2430560.java,874,900,2,1,1
selected,2348309.java,754,780,selected,593263.java,873,899,2,1,1
selected,2339370.java,755,781,selected,593263.java,873,899,2,1,1
selected,593263.java,873,899,selected,2108660.java,923,949,2,1,1
selected,593263.java,873,899,selected,588446.java,839,865,2,1,1
selected,2190287.java,837,863,selected,593263.java,873,899,2,1,1
default,122954.java,872,898,selected,2599719.java,838,864,2,1,1
selected,2599719.java,838,864,selected,1139080.java,881,907,2,1,1
selected,264272.java,790,816,selected,2599719.java,838,864,2,1,1
selected,2599719.java,838,864,selected,1802351.java,874,900,2,1,1
selected,2599719.java,838,864,selected,110490.java,874,900,2,1,1
selected,2599719.java,838,864,selected,1103041.java,874,900,2,1,1
selected,2599719.java,838,864,selected,1882693.java,873,899,2,1,1
selected,183804.java,788,814,selected,2599719.java,838,864,2,1,1
selected,2599719.java,838,864,selected,753625.java,790,816,2,1,1
selected,1511595.java,870,896,selected,2599719.java,838,864,2,1,1
selected,2599719.java,838,864,selected,1560483.java,790,816,2,1,1
default,126904.java,872,898,selected,2599719.java,838,864,2,1,1
selected,2599719.java,838,864,selected,2215261.java,874,900,2,1,1
selected,2190287.java,873,899,selected,2599719.java,838,864,2,1,1
selected,2599719.java,838,864,selected,304936.java,871,897,2,1,1
selected,707943.java,873,899,selected,2599719.java,838,864,2,1,1
selected,597475.java,874,900,selected,2599719.java,838,864,2,1,1
selected,2599719.java,838,864,selected,2365821.java,874,900,2,1,1
selected,2599719.java,838,864,selected,2481579.java,893,919,2,1,1
default,77069.java,872,898,selected,2599719.java,838,864,2,1,1
selected,2599719.java,838,864,selected,1966020.java,894,920,2,1,1
selected,364540.java,871,897,selected,2599719.java,838,864,2,1,1
selected,2599719.java,838,864,selected,964253.java,874,900,2,1,1
selected,1483221.java,872,898,selected,2599719.java,838,864,2,1,1
selected,2599719.java,838,864,selected,2599719.java,874,900,2,1,1
selected,244622.java,873,899,selected,2599719.java,838,864,2,1,1
selected,2599719.java,838,864,selected,419020.java,939,965,2,1,1
selected,2599719.java,838,864,selected,588446.java,875,901,2,1,1
selected,2599719.java,838,864,selected,1931054.java,874,900,2,1,1
selected,2429982.java,872,898,selected,2599719.java,838,864,2,1,1
default,16883.java,889,915,selected,2599719.java,838,864,2,1,1
selected,1496807.java,884,910,selected,2599719.java,838,864,2,1,1
selected,2430560.java,874,900,selected,1882693.java,837,863,2,1,1
selected,2229382.java,874,900,selected,2599719.java,838,864,2,1,1
selected,2599719.java,838,864,selected,2108660.java,959,985,2,1,1
selected,2599719.java,838,864,selected,2348309.java,790,816,2,1,1
selected,1882693.java,837,863,selected,1139080.java,881,907,2,1,1
selected,1882693.java,837,863,selected,1802351.java,874,900,2,1,1
selected,264272.java,790,816,selected,1882693.java,837,863,2,1,1
default,122954.java,872,898,selected,1882693.java,837,863,2,1,1
selected,2215261.java,874,900,selected,1882693.java,837,863,2,1,1
selected,1882693.java,837,863,selected,110490.java,874,900,2,1,1
selected,1882693.java,837,863,selected,1103041.java,874,900,2,1,1
selected,1882693.java,837,863,selected,1882693.java,873,899,2,1,1
selected,183804.java,788,814,selected,1882693.java,837,863,2,1,1
selected,1882693.java,837,863,selected,753625.java,790,816,2,1,1
selected,2190287.java,873,899,selected,1882693.java,837,863,2,1,1
selected,1511595.java,870,896,selected,1882693.java,837,863,2,1,1
selected,1882693.java,837,863,selected,1560483.java,790,816,2,1,1
default,126904.java,872,898,selected,1882693.java,837,863,2,1,1
selected,597475.java,874,900,selected,1882693.java,837,863,2,1,1
selected,1882693.java,837,863,selected,2481579.java,893,919,2,1,1
selected,707943.java,873,899,selected,1882693.java,837,863,2,1,1
selected,1882693.java,837,863,selected,304936.java,871,897,2,1,1
selected,364540.java,871,897,selected,1882693.java,837,863,2,1,1
selected,1882693.java,837,863,selected,1966020.java,894,920,2,1,1
selected,964253.java,874,900,selected,1882693.java,837,863,2,1,1
default,77069.java,872,898,selected,1882693.java,837,863,2,1,1
selected,1483221.java,872,898,selected,1882693.java,837,863,2,1,1
selected,2599719.java,874,900,selected,1882693.java,837,863,2,1,1
selected,1882693.java,837,863,selected,588446.java,875,901,2,1,1
selected,1882693.java,837,863,selected,2365821.java,874,900,2,1,1
selected,1882693.java,837,863,selected,419020.java,939,965,2,1,1
default,16883.java,889,915,selected,1882693.java,837,863,2,1,1
selected,244622.java,873,899,selected,1882693.java,837,863,2,1,1
selected,1882693.java,837,863,selected,1931054.java,874,900,2,1,1
selected,2429982.java,872,898,selected,1882693.java,837,863,2,1,1
selected,1496807.java,884,910,selected,1882693.java,837,863,2,1,1
selected,2229382.java,874,900,selected,1882693.java,837,863,2,1,1
selected,963847.java,48,53,selected,2200357.java,161,166,2,1,1
selected,60744.java,47,57,selected,2059561.java,59,69,2,1,1
selected,2430560.java,874,900,selected,2510322.java,754,780,2,1,1
selected,2430560.java,874,900,selected,1876215.java,753,779,2,1,1
selected,1882693.java,837,863,selected,2108660.java,959,985,2,1,1
selected,2348309.java,790,816,selected,1882693.java,837,863,2,1,1
selected,2331814.java,67,73,selected,2566001.java,217,223,2,1,1
selected,2430560.java,874,900,selected,1560483.java,754,780,2,1,1
selected,1511595.java,834,860,selected,2430560.java,874,900,2,1,1
default,77069.java,836,862,selected,2430560.java,874,900,2,1,1
selected,2554952.java,838,864,selected,2430560.java,874,900,2,1,1
default,85394.java,836,862,selected,2430560.java,874,900,2,1,1
selected,209298.java,804,830,selected,2430560.java,874,900,2,1,1
selected,2430560.java,874,900,selected,1561076.java,908,934,2,1,1
selected,597475.java,838,864,selected,2430560.java,874,900,2,1,1
selected,2430560.java,874,900,selected,1103041.java,838,864,2,1,1
selected,2430560.java,874,900,selected,1139080.java,845,871,2,1,1
selected,2430560.java,874,900,selected,2481579.java,857,883,2,1,1
default,126904.java,836,862,selected,2430560.java,874,900,2,1,1
selected,364540.java,835,861,selected,2430560.java,874,900,2,1,1
selected,964253.java,838,864,selected,2430560.java,874,900,2,1,1
default,16883.java,853,879,selected,2430560.java,874,900,2,1,1
selected,1483221.java,836,862,selected,2430560.java,874,900,2,1,1
selected,2215261.java,838,864,selected,2430560.java,874,900,2,1,1
selected,2430560.java,874,900,selected,2365821.java,838,864,2,1,1
selected,2430560.java,874,900,selected,1402632.java,838,864,2,1,1
selected,183804.java,752,778,selected,2430560.java,874,900,2,1,1
selected,2430560.java,874,900,selected,593263.java,837,863,2,1,1
selected,244622.java,837,863,selected,2430560.java,874,900,2,1,1
selected,2430560.java,838,864,selected,2430560.java,874,900,2,1,1
selected,2430560.java,874,900,selected,1802351.java,838,864,2,1,1
selected,2430560.java,874,900,selected,304936.java,835,861,2,1,1
selected,707943.java,837,863,selected,2430560.java,874,900,2,1,1
selected,1496807.java,848,874,selected,2430560.java,874,900,2,1,1
selected,2430560.java,874,900,selected,2038811.java,838,864,2,1,1
selected,2229382.java,838,864,selected,2430560.java,874,900,2,1,1
selected,2430560.java,874,900,selected,2640664.java,753,779,2,1,1
selected,2190287.java,837,863,selected,2430560.java,874,900,2,1,1
selected,2430560.java,874,900,selected,419020.java,901,927,2,1,1
selected,2348309.java,754,780,selected,2430560.java,874,900,2,1,1
selected,2430560.java,874,900,selected,2339370.java,755,781,2,1,1
selected,2430560.java,874,900,selected,2108660.java,923,949,2,1,1
selected,2430560.java,874,900,selected,588446.java,839,865,2,1,1
selected,1560483.java,754,780,selected,1139080.java,881,907,2,1,1
selected,1560483.java,754,780,selected,1802351.java,874,900,2,1,1
selected,1560483.java,754,780,selected,110490.java,874,900,2,1,1
selected,1103041.java,874,900,selected,1560483.java,754,780,2,1,1
default,122954.java,872,898,selected,1560483.java,754,780,2,1,1
selected,264272.java,790,816,selected,1560483.java,754,780,2,1,1
selected,1882693.java,873,899,selected,1560483.java,754,780,2,1,1
selected,753625.java,790,816,selected,1560483.java,754,780,2,1,1
selected,1511595.java,870,896,selected,1560483.java,754,780,2,1,1
selected,1560483.java,754,780,selected,1560483.java,790,816,2,1,1
selected,1574719.java,145,163,selected,1435050.java,199,217,2,1,1
selected,183804.java,788,814,selected,1560483.java,754,780,2,1,1
selected,2190287.java,873,899,selected,1560483.java,754,780,2,1,1
selected,597475.java,874,900,selected,1560483.java,754,780,2,1,1
selected,1574719.java,145,163,selected,1791697.java,70,88,2,1,1
default,126904.java,872,898,selected,1560483.java,754,780,2,1,1
selected,707943.java,873,899,selected,1560483.java,754,780,2,1,1
selected,1560483.java,754,780,selected,2481579.java,893,919,2,1,1
selected,1966020.java,894,920,selected,1560483.java,754,780,2,1,1
selected,364540.java,871,897,selected,1560483.java,754,780,2,1,1
selected,964253.java,874,900,selected,1560483.java,754,780,2,1,1
selected,1560483.java,754,780,selected,2365821.java,874,900,2,1,1
selected,1483221.java,872,898,selected,1560483.java,754,780,2,1,1
selected,2599719.java,874,900,selected,1560483.java,754,780,2,1,1
default,77069.java,872,898,selected,1560483.java,754,780,2,1,1
selected,2215261.java,874,900,selected,1560483.java,754,780,2,1,1
selected,304936.java,871,897,selected,1560483.java,754,780,2,1,1
selected,244622.java,873,899,selected,1560483.java,754,780,2,1,1
selected,1560483.java,754,780,selected,588446.java,875,901,2,1,1
selected,1560483.java,754,780,selected,419020.java,939,965,2,1,1
selected,1560483.java,754,780,selected,1931054.java,874,900,2,1,1
selected,2429982.java,872,898,selected,1560483.java,754,780,2,1,1
default,16883.java,889,915,selected,1560483.java,754,780,2,1,1
selected,1496807.java,884,910,selected,1560483.java,754,780,2,1,1
selected,1511595.java,834,860,selected,1139080.java,881,907,2,1,1
default,77069.java,836,862,selected,1139080.java,881,907,2,1,1
selected,2554952.java,838,864,selected,1139080.java,881,907,2,1,1
default,85394.java,836,862,selected,1139080.java,881,907,2,1,1
selected,209298.java,804,830,selected,1139080.java,881,907,2,1,1
selected,1139080.java,881,907,selected,1561076.java,908,934,2,1,1
selected,597475.java,838,864,selected,1139080.java,881,907,2,1,1
selected,1103041.java,838,864,selected,1139080.java,881,907,2,1,1
selected,1139080.java,845,871,selected,1139080.java,881,907,2,1,1
selected,1139080.java,881,907,selected,2481579.java,857,883,2,1,1
selected,2229382.java,874,900,selected,1560483.java,754,780,2,1,1
selected,1560483.java,754,780,selected,2108660.java,959,985,2,1,1
default,126904.java,836,862,selected,1139080.java,881,907,2,1,1
selected,364540.java,835,861,selected,1139080.java,881,907,2,1,1
selected,2348309.java,790,816,selected,1560483.java,754,780,2,1,1
selected,1139080.java,881,907,selected,1402632.java,838,864,2,1,1
selected,964253.java,838,864,selected,1139080.java,881,907,2,1,1
default,16883.java,853,879,selected,1139080.java,881,907,2,1,1
selected,1483221.java,836,862,selected,1139080.java,881,907,2,1,1
selected,2215261.java,838,864,selected,1139080.java,881,907,2,1,1
selected,1139080.java,881,907,selected,2365821.java,838,864,2,1,1
selected,2430560.java,838,864,selected,1139080.java,881,907,2,1,1
selected,593263.java,837,863,selected,1139080.java,881,907,2,1,1
selected,244622.java,837,863,selected,1139080.java,881,907,2,1,1
selected,183804.java,752,778,selected,1139080.java,881,907,2,1,1
selected,2510322.java,754,780,selected,1139080.java,881,907,2,1,1
selected,1802351.java,838,864,selected,1139080.java,881,907,2,1,1
selected,304936.java,835,861,selected,1139080.java,881,907,2,1,1
selected,707943.java,837,863,selected,1139080.java,881,907,2,1,1
selected,1496807.java,848,874,selected,1139080.java,881,907,2,1,1
selected,1139080.java,881,907,selected,1876215.java,753,779,2,1,1
selected,2229382.java,838,864,selected,1139080.java,881,907,2,1,1
selected,2640664.java,753,779,selected,1139080.java,881,907,2,1,1
selected,2190287.java,837,863,selected,1139080.java,881,907,2,1,1
selected,1139080.java,881,907,selected,419020.java,901,927,2,1,1
selected,2348309.java,754,780,selected,1139080.java,881,907,2,1,1
selected,1139080.java,881,907,selected,2038811.java,838,864,2,1,1
selected,2339370.java,755,781,selected,1139080.java,881,907,2,1,1
selected,1139080.java,881,907,selected,2108660.java,923,949,2,1,1
selected,1139080.java,881,907,selected,588446.java,839,865,2,1,1
selected,2256300.java,15,21,selected,690424.java,14,20,2,1,1
selected,2256300.java,15,21,selected,1542784.java,128,134,2,1,1
selected,2446886.java,40,43,selected,2458362.java,35,38,2,1,1
selected,2256300.java,15,21,selected,1796857.java,36,42,2,1,1
selected,2256300.java,15,21,selected,1893527.java,47,53,2,1,1
selected,2256300.java,15,21,selected,2687364.java,24,30,2,1,1
selected,1791697.java,70,88,selected,1435050.java,199,217,2,1,1
selected,1511595.java,834,860,selected,1802351.java,874,900,2,1,1
selected,1511595.java,834,860,selected,110490.java,874,900,2,1,1
selected,1511595.java,834,860,selected,1103041.java,874,900,2,1,1
selected,1511595.java,834,860,selected,1560483.java,790,816,2,1,1
selected,1511595.java,834,860,selected,264272.java,790,816,2,1,1
default,126904.java,872,898,selected,1511595.java,834,860,2,1,1
selected,1511595.java,834,860,selected,1882693.java,873,899,2,1,1
selected,1511595.java,834,860,selected,2215261.java,874,900,2,1,1
selected,1511595.java,834,860,selected,753625.java,790,816,2,1,1
selected,1511595.java,834,860,selected,1511595.java,870,896,2,1,1
selected,597475.java,874,900,selected,1511595.java,834,860,2,1,1
selected,1511595.java,834,860,selected,183804.java,788,814,2,1,1
selected,1511595.java,834,860,selected,304936.java,871,897,2,1,1
selected,1511595.java,834,860,selected,2190287.java,873,899,2,1,1
selected,1511595.java,834,860,selected,707943.java,873,899,2,1,1
selected,1511595.java,834,860,selected,2481579.java,893,919,2,1,1
selected,1511595.java,834,860,selected,1966020.java,894,920,2,1,1
selected,1511595.java,834,860,selected,364540.java,871,897,2,1,1
selected,1511595.java,834,860,selected,964253.java,874,900,2,1,1
selected,1511595.java,834,860,selected,2365821.java,874,900,2,1,1
selected,1511595.java,834,860,selected,1483221.java,872,898,2,1,1
default,77069.java,872,898,selected,1511595.java,834,860,2,1,1
selected,1511595.java,834,860,selected,588446.java,875,901,2,1,1
selected,1511595.java,834,860,selected,1931054.java,874,900,2,1,1
default,16883.java,889,915,selected,1511595.java,834,860,2,1,1
default,122954.java,872,898,selected,1511595.java,834,860,2,1,1
selected,1511595.java,834,860,selected,2599719.java,874,900,2,1,1
selected,1511595.java,834,860,selected,419020.java,939,965,2,1,1
selected,1511595.java,834,860,selected,244622.java,873,899,2,1,1
selected,1511595.java,834,860,selected,1496807.java,884,910,2,1,1
selected,1511595.java,834,860,selected,2348309.java,790,816,2,1,1
